from_stop_id,to_stop_id,transfer_type,min_transfer_time
3343818,3619898,2,236
3343757,7931788,2,232
3343808,9296155,2,277
3343784,4044992,2,200
3343777,1647,2,180
3343797,8985230,2,205
3343797,8985231,2,195
3343778,6591450,2,217
3343778,4037268,2,217
3343776,1678,2,180
3343776,1677,2,180
3343785,7964976,2,217
3343785,7964975,2,228
3343766,1166838,2,180
3343766,1166839,2,180
3343335,7913261,2,251
3343335,7913260,2,191
3343778,2527,2,180
3343807,3781668,2,297
3343807,3781667,2,186
3343787,7921171,2,237
3343783,7900275,2,214
3343787,7921172,2,231
3343785,4037243,2,217
5478374,3343803,2,198
5478374,3343804,2,198
3343795,8985271,2,224
3343810,3619913,2,191
3343810,3619914,2,203
3343818,3619878,2,200
3343799,4036212,2,204
3343782,4037267,2,257
3343772,7920896,2,198
3343776,7945912,2,257
3343808,9296172,2,186
3343785,7986278,2,209
3343784,7986304,2,219
3343768,3893340,2,256
3343786,7900239,2,209
3343795,2094,2,180
3343768,3893341,2,222
3343780,7899590,2,266
3343755,9417132,2,267
3343778,7170694,2,207
3343808,3663594,2,189
3343819,3620259,2,85
3343819,3620258,2,83
3343791,4037177,2,215
3343798,8985273,2,205
3343791,4037178,2,197
3343763,9417217,2,229
3343786,7900240,2,193
3343785,7986280,2,216
3343805,7931466,2,200
3343786,7900241,2,217
3343768,3893339,2,249
3343768,9375368,2,233
3343768,9375367,2,233
3343778,2376,2,180
3343818,3619377,2,236
3343767,1847,2,180
3343767,1846,2,180
3343791,2443,2,180
3343807,9415783,2,297
3343810,3619943,2,191
3343754,8367284,2,280
3343810,3619944,2,203
3343765,9295938,2,193
3343774,2190,2,180
3343785,4037264,2,195
3343785,7964946,2,203
3343785,4037265,2,193
3343786,7900449,2,193
3343777,2527,2,180
3343786,7900448,2,195
3343785,7964945,2,195
3343755,9417194,2,187
3343755,9417193,2,267
9152949,3343805,2,221
3343764,7899675,2,214
9152949,3343806,2,221
5478243,3343804,2,238
3343797,8985273,2,205
3343773,2190,2,180
5478243,3343803,2,238
3343769,7900034,2,199
3343795,7898931,2,207
3343775,4036981,2,257
3343767,8007411,2,249
3343767,8007412,2,234
3343795,7898932,2,187
3343786,7931771,2,212
3343786,7931772,2,203
3343771,9416515,2,198
3343819,3619720,2,147
3343825,3619719,2,161
3343795,4036201,2,224
3343792,2443,2,180
3343786,7900274,2,195
3343797,4036211,2,205
3343816,7275719,2,203
3343768,8379521,2,225
3343785,7900274,2,195
3343763,9295936,2,245
3343825,3619720,2,147
3343763,9295937,2,229
3343819,3619719,2,161
3343816,7275720,2,241
3343807,3686374,2,221
3343807,3686375,2,186
3343767,9128463,2,222
3343334,7911736,2,251
3343767,9128462,2,222
3343798,8985231,2,195
3343798,8985230,2,205
3343763,7932231,2,245
3343334,7920930,2,225
3343797,4036200,2,195
3343786,7964976,2,217
3343786,7964975,2,228
3343795,4036210,2,224
3343778,2377,2,180
3343763,7991810,2,245
3343768,7946308,2,256
3343768,7946307,2,222
3343768,7946309,2,249
3343768,7946304,2,233
3343768,7946306,2,228
3343785,7986305,2,191
3343768,7946305,2,216
3343764,7932231,2,245
3343334,8451811,2,201
3343334,8451810,2,225
3343815,3686993,2,212
3343815,3686994,2,207
3343810,3686543,2,286
3343784,4037266,2,196
3343810,3686546,2,191
3343763,7991808,2,199
3343810,3686545,2,203
3343763,7991809,2,196
3343808,3686375,2,186
3343784,7900275,2,214
3343808,3686374,2,221
3343774,7920895,2,198
3343767,7931331,2,242
3343808,8219783,2,277
5478241,3343801,2,269
5478241,3343802,2,269
3343808,8219784,2,189
3343767,7931329,2,249
3343335,3813503,2,243
3343335,3813502,2,217
3343802,3813540,2,214
3343769,7991802,2,215
3343767,7931330,2,234
3343761,8321709,2,223
3343802,3813541,2,235
3343771,7899991,2,253
3343768,3893344,2,233
3343765,7991806,2,193
3343768,3893342,2,228
3343768,3893343,2,216
3343773,7920895,2,198
3343762,7931862,2,210
3343787,7931769,2,200
3343772,7899991,2,253
3343767,9375368,2,233
3343762,7931861,2,224
3343767,9375367,2,233
3343808,7931515,2,186
3343783,7931526,2,200
3343801,7964987,2,267
3343767,2053,2,600
3343798,4036200,2,195
3343765,7991811,2,186
3343801,8219794,2,269
3343768,5138169,2,233
3343801,8219793,2,245
3343768,9128512,2,249
3343768,5138168,2,216
3343787,7931770,2,231
3343815,3730093,2,203
3343815,3730094,2,241
3343762,7964960,2,244
3343764,9417217,2,229
3343780,9152942,2,287
3343780,9152943,2,287
3343787,7921127,2,217
3343768,5138167,2,285
3343787,7921128,2,226
3343801,7965051,2,267
3343785,2111,2,180
3343798,4036211,2,205
3343785,2112,2,180
3343768,2053,2,600
3343777,967988,2,180
3343767,8379443,2,236
3343334,8792841,2,246
3343334,8792843,2,246
3343334,8792844,2,246
3343806,9296152,2,200
3343762,8321709,2,223
3343772,4036824,2,253
3343777,6591450,2,217
3343761,7986263,2,282
3343785,7931563,2,193
3343785,7931562,2,195
3343772,1712,2,180
3343334,8792840,2,246
3343756,9417134,2,187
3343756,9417135,2,198
3343756,9417136,2,209
3343785,7931816,2,203
3343787,5138083,2,193
3343785,7931817,2,241
3343792,4037178,2,197
3343792,4037177,2,215
3343769,9362034,2,198
3343775,4037046,2,270
3343778,7931521,2,253
3343778,7931522,2,207
3343785,7931815,2,228
3343773,8007416,2,230
3343768,8007412,2,234
3343786,4037189,2,209
3343786,4037187,2,195
3343786,4037188,2,191
3343764,4037204,2,214
3343768,8007411,2,249
3343810,5675657,2,203
3343810,5675656,2,286
3343769,4036655,2,192
3343769,4036656,2,282
3343809,3619914,2,203
3343767,5138223,2,270
3343809,3619913,2,191
3343778,967988,2,180
3343778,967989,2,180
3343756,9417132,2,267
3343815,9321560,2,212
3343767,9128512,2,249
3343767,3893342,2,228
3343762,7964959,2,232
3343767,3893341,2,222
3343767,3893344,2,233
3343767,3893343,2,216
3343809,3619944,2,203
3343796,2094,2,180
3343809,3619943,2,191
3343771,7931377,2,198
3343783,7931564,2,196
3343778,9416520,2,217
3343334,8451881,2,191
5478402,3343806,2,200
5478402,3343805,2,200
3343768,7931329,2,249
3343778,1766,2,180
3343786,7986278,2,209
3343778,1767,2,180
3343786,2111,2,180
3343757,9128457,2,252
3343802,7964987,2,267
3343786,2112,2,180
3343792,8985221,2,221
3343767,3893339,2,249
3343792,8985220,2,234
3343796,2081,2,180
3343768,7931331,2,242
3343769,9416514,2,192
3343768,7931330,2,234
3343769,9416513,2,282
3343778,9416519,2,231
3343785,4044993,2,209
3343786,7986280,2,216
3343785,4044994,2,217
3343790,7931766,2,280
3343790,7931767,2,207
3343767,3893340,2,256
3343787,6904251,2,193
3343808,3781667,2,186
3343810,5675627,2,191
3343808,3781668,2,297
3343765,8379519,2,186
3343766,8379445,2,193
3343770,7900034,2,199
3343778,7931568,2,217
5478369,3343801,2,269
5478369,3343802,2,269
3343765,7932232,2,193
4723807,3343801,2,245
4723807,3343802,2,245
3343756,2537,2,180
3343778,9416538,2,204
3343766,2336,2,180
3343778,9416539,2,207
3343811,3619938,2,261
3343786,4044993,2,209
3343786,4044994,2,217
3343811,3619937,2,249
3343811,3686551,2,232
3343777,7170694,2,207
3343755,2241,2,180
3343775,7945889,2,270
3343778,7899413,2,207
3343776,7931375,2,210
3343778,7899414,2,243
3343778,7931372,2,217
3343776,7931374,2,281
3343778,7899415,2,256
3343778,7931373,2,231
3343757,9128421,2,200
3343757,9128422,2,232
3343778,7899412,2,253
3343772,9416515,2,198
3343758,9417196,2,198
3343335,8792843,2,246
3343335,8792844,2,246
3343806,9078487,2,309
3343812,5675624,2,199
3343802,7898856,2,245
3343806,9078486,2,268
3343802,7898855,2,269
3343756,9417194,2,187
3343756,9417193,2,267
3343796,8985271,2,224
3343335,8792841,2,246
3343335,8792840,2,246
3343768,9416528,2,242
3343768,4036658,2,256
3343767,4036755,2,236
3343767,4036754,2,234
3343767,4036753,2,256
4723811,3343804,2,198
3343767,4036752,2,249
4723811,3343803,2,198
3343767,4036756,2,242
3343768,4036657,2,236
3343770,1702,2,180
3343807,8219784,2,189
3343772,7931377,2,198
3343807,8219783,2,277
3343786,7965032,2,217
3343786,7965033,2,195
3343803,5325162,2,226
3343804,8219807,2,238
3343777,9416520,2,217
3343803,5325161,2,226
3343803,8219790,2,198
3343807,3686299,2,221
3343808,3663669,2,189
3343757,7932010,2,198
3343804,5325162,2,226
3343788,5231615,2,220
3343804,5325161,2,226
3343335,7920930,2,225
3343767,9416528,2,242
3343768,9416510,2,256
3343807,3663565,2,189
3343768,9416511,2,234
3343334,7275676,2,225
3343775,9143922,2,199
3343811,5675624,2,199
3343768,9416512,2,236
3343764,7275322,2,202
3343762,7933285,2,249
3343762,7933284,2,234
3343762,7933287,2,240
3343777,9416538,2,204
3343762,7933286,2,223
3343777,9416539,2,207
3343807,3686464,2,186
3343783,4037266,2,196
3343764,1982,2,180
3343764,1980,2,180
3343768,9416509,2,249
3343755,1657,2,180
3343335,7911736,2,251
3343778,7899456,2,217
3343811,3686552,2,199
3343817,3619878,2,200
3343807,3686492,2,186
3343808,3663640,2,189
3343776,4036981,2,257
3343796,7932071,2,187
3343785,4037189,2,209
3343789,7931847,2,280
3343775,2487,2,180
3343780,4044991,2,286
3343785,4037188,2,191
3343789,7931848,2,207
3343775,2488,2,180
3343785,4037187,2,195
3343786,7965031,2,203
3343788,7921172,2,231
3343786,7965030,2,228
3343788,7921171,2,237
3343796,7932070,2,207
3343791,7920854,2,215
3343791,7920853,2,197
3343771,2457,2,180
3343795,7932070,2,207
3343795,7932071,2,187
3343808,3663639,2,186
3343800,8985232,2,217
3343334,4009392,2,410
3343800,8985233,2,274
3343770,2447,2,180
3343795,8985227,2,224
3343795,8985226,2,224
3343757,3812987,2,231
3343787,4459262,2,220
3343807,3663594,2,189
3343796,8985226,2,224
3343785,7931852,2,212
3343785,7900448,2,195
3343785,7900449,2,193
3343768,9296078,2,249
3343768,7931380,2,236
3343768,7931381,2,256
3343768,9296079,2,222
3343796,8985227,2,224
3343817,3619898,2,236
3343754,7921329,2,280
3343800,8985245,2,192
3343767,8379521,2,225
3343785,7965033,2,195
3343785,7900241,2,217
3343785,7965031,2,203
3343785,7965032,2,217
3343767,7991813,2,270
3343793,8985269,2,208
3343767,7991804,2,285
3343768,7991804,2,285
3343768,9296082,2,233
3343785,7900240,2,193
3343768,9296081,2,216
3343785,7965030,2,228
3343788,7931770,2,231
3343768,9296080,2,270
3343789,7931822,2,274
3343761,1897,2,180
3343789,7931821,2,199
3343811,5675660,2,232
3343812,3686551,2,232
3343786,7931817,2,241
3343812,3686552,2,199
3343776,9143922,2,199
3343755,3812988,2,268
3343758,9417138,2,198
3343785,7900239,2,209
3343786,7931816,2,203
3343758,9417139,2,264
3343770,7931378,2,192
3343786,7931815,2,228
3343770,7931379,2,282
3343787,7920982,2,226
3343775,7275216,2,270
3343767,9416510,2,256
3343767,9416512,2,236
3343806,9416427,2,200
3343767,9416511,2,234
3343788,7931769,2,200
3343812,3619938,2,261
3343812,3619937,2,249
3343761,7933285,2,249
3343761,7933286,2,223
3343761,7933284,2,234
3343775,1678,2,180
3343805,9296152,2,200
3343761,7933287,2,240
3343760,7986323,2,217
3343769,2447,2,180
3343768,2314,2,180
3343768,2313,2,180
3343775,1677,2,180
3343768,7991813,2,270
3343805,9296170,2,227
4723813,3343806,2,309
3343767,9416509,2,249
4723813,3343805,2,309
3343807,3619744,2,186
3343800,8985274,2,217
3343792,8985268,2,234
3343807,3619743,2,262
3343753,7921329,2,280
3343777,9416519,2,231
3343765,2336,2,180
3343757,3812986,2,207
3343763,4037204,2,214
3343795,2081,2,180
3343335,7275676,2,225
3343336,7913257,2,270
6591842,3343777,2,217
3343336,7913256,2,199
6591842,3343778,2,217
3343778,9362043,2,204
3343786,7931852,2,212
3343808,3686299,2,221
3343790,8985219,2,240
3343803,7898876,2,317
3343790,8985218,2,242
3343774,2001,2,180
3343788,4459262,2,220
5478373,3343803,2,238
3343782,7931566,2,257
3343788,7931850,2,200
5478373,3343804,2,238
3343788,7931851,2,231
3343766,1869,2,180
3343801,7898855,2,269
3343771,4036824,2,253
3343801,7898856,2,245
3343808,5675629,2,277
3343793,8985222,2,208
3343764,7913224,2,214
3343793,8985223,2,220
3343803,9078467,2,217
3343786,4459257,2,209
3343786,4459258,2,217
3343804,7898857,2,252
3343804,7898859,2,245
3343804,7898858,2,264
3343777,7931372,2,217
3343777,7931373,2,231
3343803,7898859,2,245
3343803,7898858,2,264
3343761,2293,2,180
3343334,7911800,2,191
3343818,3619770,2,200
3343803,7898857,2,252
3343755,7931985,2,209
3343818,3619772,2,257
3343755,7931986,2,198
3343818,3619771,2,295
3343786,7931527,2,209
3343786,7931528,2,217
3343816,3730093,2,203
3343816,3730094,2,241
3343777,1766,2,180
3343787,5231615,2,220
3343777,1767,2,180
3343766,7991811,2,186
3343777,7931342,2,207
3343768,4459244,2,242
3343777,7931341,2,204
3343768,4459242,2,249
3343768,4459243,2,234
3343763,7913224,2,214
3343803,9078488,2,217
3343757,9417138,2,198
3343334,7913261,2,251
3343334,7913260,2,191
3343757,9417139,2,264
3343787,7921038,2,199
3343768,2102,2,600
3343804,8219790,2,198
3343808,5675654,2,189
3343785,4459257,2,209
3343788,7931819,2,201
3343775,7920959,2,270
3343758,9128457,2,252
3343809,5675627,2,191
3343785,4459258,2,217
3343804,9078467,2,217
3343817,3619293,2,200
3343758,7931788,2,232
3343758,7931789,2,207
3343807,9296172,2,186
3343788,7931818,2,217
3343769,4036825,2,192
3343802,7965051,2,267
3343786,4036642,2,195
3343769,4036826,2,282
3343770,9416513,2,282
3343770,9416514,2,192
3343807,9296155,2,277
3343813,5688850,2,239
3343766,7991806,2,193
3343819,5675676,2,83
3343763,7899675,2,214
3343786,4036643,2,191
3343758,9296040,2,231
3343808,9415783,2,297
3343790,8985267,2,242
3343758,7931984,2,264
3343335,8451881,2,191
3343813,5688849,2,233
3343825,5675607,2,85
3343804,9078488,2,217
3343759,7986323,2,217
3343786,7931562,2,195
3343796,7900255,2,205
3343768,9128463,2,222
3343796,7900254,2,222
3343768,9128462,2,222
3343788,7921127,2,217
3343778,7932202,2,217
3343805,9078466,2,309
3343796,7900257,2,207
3343805,9078465,2,268
3343788,7921128,2,226
3343786,7931563,2,193
3343796,7900256,2,187
3343785,4036642,2,195
3343757,9417196,2,198
3343785,4036643,2,191
3343788,5138083,2,193
3343771,9128574,2,253
3343809,5675656,2,286
3343809,5675657,2,203
3343758,9128422,2,232
3343758,9128421,2,200
3343780,7931524,2,286
3343784,7931564,2,196
3343770,4036656,2,282
3343770,4036655,2,192
3343796,7900440,2,207
3343796,7900441,2,205
3343764,7913295,2,245
3343800,4036199,2,192
3343792,1698,2,180
3343804,7898876,2,317
3343767,9296081,2,216
3343767,9296082,2,233
3343767,9296080,2,270
3343768,8379443,2,236
3343790,7931821,2,199
3343808,3686492,2,186
3343337,7913257,2,270
3343790,7931822,2,274
3343778,6591526,2,229
3343769,9128562,2,199
3343805,9078486,2,268
3343805,9078487,2,309
3343778,7931341,2,204
3343806,9078465,2,268
3343806,9078466,2,309
3343779,4044991,2,286
3343795,7900441,2,205
3343795,7900440,2,207
3343763,2172,2,180
3343769,7931378,2,192
4723894,3343806,2,200
3343769,7931379,2,282
3343813,3619864,2,239
3343813,3619865,2,233
3343758,3812986,2,207
3343763,2170,2,180
3343758,3812987,2,231
3343777,7931568,2,217
3343761,7931862,2,210
3343761,7931861,2,224
3343778,7931342,2,207
4723894,3343805,2,200
3343781,4037267,2,257
3343763,7913295,2,245
3343757,9296040,2,231
3343768,5138223,2,270
3343337,7913256,2,199
3343806,8219788,2,309
3343806,8219787,2,216
3343806,8219786,2,200
3343808,7931463,2,277
3343787,7931818,2,217
3343787,7931819,2,201
3343773,7931375,2,246
3343773,7931376,2,198
4022887,3343764,2,222
4022887,3343763,2,222
3343756,7931986,2,198
3343756,7931985,2,209
3343802,8219794,2,269
3343802,8219793,2,245
3343339,7013425,2,203
3343339,7013424,2,189
3343805,7986462,2,200
3343805,7986463,2,235
3343805,7986464,2,309
3343765,1869,2,180
3343795,7900254,2,222
3343795,7900255,2,205
3343795,7900256,2,187
3343795,7900257,2,207
3343812,5675660,2,232
3343767,7900286,2,233
3343767,9296078,2,249
3343767,9296079,2,222
3343808,3619743,2,262
3343808,3619744,2,186
3343775,9416518,2,281
3343784,7931526,2,200
3343335,7921344,2,251
3343756,1657,2,180
3343775,9416517,2,210
3343776,9416517,2,210
3343776,9416518,2,281
3343335,7921343,2,191
3343753,8367284,2,280
3343783,4044992,2,200
3343782,7931524,2,277
3343789,8985267,2,242
3343767,7900224,2,242
3343767,7900223,2,228
3343777,7931522,2,207
3343767,7900220,2,249
3343777,7931521,2,253
3343767,7900221,2,256
3343767,7900222,2,234
3343768,7900221,2,256
3343768,7900220,2,249
3343768,7900223,2,228
3343768,7900222,2,234
3343808,3686464,2,186
3343763,7275322,2,202
3343800,7946019,2,258
3343809,3686545,2,203
3343809,3686543,2,286
3343782,4044991,2,277
3343800,7946020,2,258
3343809,3686546,2,191
3343790,7931848,2,207
3343790,7931847,2,280
3343807,7931515,2,186
3343788,7920982,2,226
3343818,3619739,2,200
3343765,8379445,2,193
3343773,9416516,2,198
3343773,9416517,2,246
3343818,3619730,2,236
3343786,7921173,2,212
3343786,7921174,2,191
3343335,8451810,2,225
3343807,3663714,2,186
3343335,8451811,2,201
3343771,4036654,2,253
3343334,7921344,2,251
3343334,7921343,2,191
3343334,3813503,2,243
3343787,7931850,2,200
3343787,7931851,2,231
3343334,3813502,2,217
3343758,7932010,2,198
3343335,4009392,2,410
3343803,8219807,2,238
3343803,5411275,2,217
3343772,9362033,2,191
3343818,3619293,2,200
3343777,7899456,2,217
3343816,9321560,2,212
3343800,3813542,2,261
3343800,3813543,2,198
3343805,7931513,2,227
3343805,9416427,2,200
